k.Name,Description,d.Rate,foo0,foo1,foo2,foo3,foo4,foo5,foo6,foo7
shield_818,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_819,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_820,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_821,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_822,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_823,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_824,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_825,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_826,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_827,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_828,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_829,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_830,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_831,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_832,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_833,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_834,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_835,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_836,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_837,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_838,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_839,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_840,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_841,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_842,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_843,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_844,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_845,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_846,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_847,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_848,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_849,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_850,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_851,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_852,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_853,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_854,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_855,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_856,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_857,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_858,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_859,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_860,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_861,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_862,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_863,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_864,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_865,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_866,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_867,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_868,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_869,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_870,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_871,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_872,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_873,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_874,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_875,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_876,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_877,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_878,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_879,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_880,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_881,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_882,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_883,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_884,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_885,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_886,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_887,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_888,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_889,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_890,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_891,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_892,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_893,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_894,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_895,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_896,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_897,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_898,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_899,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_900,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_901,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_902,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_903,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_904,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_905,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_906,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_907,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_908,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_909,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_910,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_911,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_912,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_913,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_914,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_915,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_916,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_917,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_918,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_919,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_920,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_921,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_922,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_923,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_924,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_925,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_926,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_927,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_928,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_929,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_930,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_931,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_932,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_933,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_934,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_935,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_936,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_937,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_938,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_939,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_940,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_941,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_942,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_943,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_944,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_945,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_946,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_947,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_948,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_949,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_950,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_951,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_952,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_953,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_954,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_955,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_956,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_957,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_958,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_959,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_960,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_961,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_962,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_963,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_964,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_965,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_966,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_967,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_968,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_969,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_970,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_971,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_972,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_973,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_974,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_975,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_976,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_977,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_978,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_979,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_980,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_981,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_982,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_983,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_984,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_985,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_986,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_987,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_988,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_989,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_990,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_991,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_992,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_993,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_994,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_995,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_996,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_997,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_998,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_999,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
